"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"8.6.2023 16:54:26",1,280,840,34
"8.6.2023 16:54:26",2,243,729,22.9
"8.6.2023 16:54:26",3,293,879,37.9
"8.6.2023 16:54:26",4,240,720,22
"8.6.2023 16:54:35",1,279,837,33.7
"8.6.2023 16:54:35",2,244,732,23.2
"8.6.2023 16:54:35",3,292,876,37.6
"8.6.2023 16:54:35",4,239,717,21.7
"8.6.2023 16:54:44",1,280,840,34
"8.6.2023 16:54:44",2,243,729,22.9
"8.6.2023 16:54:44",3,292,876,37.6
"8.6.2023 16:54:44",4,241,723,22.3
"8.6.2023 16:54:54",1,283,849,34.9
"8.6.2023 16:54:54",2,243,729,22.9
"8.6.2023 16:54:54",3,293,879,37.9
"8.6.2023 16:54:54",4,240,720,22
"8.6.2023 16:55:3",1,280,840,34
"8.6.2023 16:55:3",2,243,729,22.9
"8.6.2023 16:55:3",3,294,882,38.2
"8.6.2023 16:55:3",4,240,720,22
"8.6.2023 16:55:13",1,280,840,34
"8.6.2023 16:55:13",2,243,729,22.9
"8.6.2023 16:55:13",3,293,879,37.9
"8.6.2023 16:55:13",4,238,714,21.4
"8.6.2023 16:55:22",1,281,843,34.3
"8.6.2023 16:55:22",2,242,726,22.6
"8.6.2023 16:55:22",3,291,873,37.3
"8.6.2023 16:55:22",4,240,720,22
"8.6.2023 16:55:32",1,281,843,34.3
"8.6.2023 16:55:32",2,242,726,22.6
"8.6.2023 16:55:32",3,293,879,37.9
"8.6.2023 16:55:32",4,240,720,22
"8.6.2023 16:55:41",1,282,846,34.6
"8.6.2023 16:55:41",2,242,726,22.6
"8.6.2023 16:55:41",3,294,882,38.2
"8.6.2023 16:55:41",4,240,720,22
"8.6.2023 16:55:50",1,281,843,34.3
"8.6.2023 16:55:50",2,242,726,22.6
"8.6.2023 16:55:50",3,294,882,38.2
"8.6.2023 16:55:50",4,240,720,22
"8.6.2023 16:56:0",1,284,852,35.2
"8.6.2023 16:56:0",2,243,729,22.9
"8.6.2023 16:56:0",3,294,882,38.2
"8.6.2023 16:56:0",4,241,723,22.3
"8.6.2023 16:56:9",1,281,843,34.3
"8.6.2023 16:56:9",2,243,729,22.9
"8.6.2023 16:56:9",3,296,888,38.8
"8.6.2023 16:56:9",4,239,717,21.7
"8.6.2023 16:56:19",1,282,846,34.6
"8.6.2023 16:56:19",2,242,726,22.6
"8.6.2023 16:56:19",3,294,882,38.2
"8.6.2023 16:56:19",4,240,720,22
"8.6.2023 16:56:28",1,282,846,34.6
"8.6.2023 16:56:28",2,243,729,22.9
"8.6.2023 16:56:28",3,295,885,38.5
"8.6.2023 16:56:28",4,240,720,22
"8.6.2023 16:56:37",1,283,849,34.9
"8.6.2023 16:56:37",2,243,729,22.9
"8.6.2023 16:56:37",3,294,882,38.2
"8.6.2023 16:56:37",4,240,720,22
"8.6.2023 16:56:47",1,282,846,34.6
"8.6.2023 16:56:47",2,242,726,22.6
"8.6.2023 16:56:47",3,295,885,38.5
"8.6.2023 16:56:47",4,238,714,21.4
"8.6.2023 16:56:56",1,283,849,34.9
"8.6.2023 16:56:56",2,243,729,22.9
"8.6.2023 16:56:56",3,295,885,38.5
"8.6.2023 16:56:56",4,241,723,22.3
"8.6.2023 16:57:6",1,281,843,34.3
"8.6.2023 16:57:6",2,243,729,22.9
"8.6.2023 16:57:6",3,293,879,37.9
"8.6.2023 16:57:6",4,241,723,22.3
"8.6.2023 16:57:15",1,283,849,34.9
"8.6.2023 16:57:15",2,242,726,22.6
"8.6.2023 16:57:15",3,294,882,38.2
"8.6.2023 16:57:15",4,241,723,22.3
"8.6.2023 16:57:24",1,283,849,34.9
"8.6.2023 16:57:24",2,244,732,23.2
"8.6.2023 16:57:24",3,295,885,38.5
"8.6.2023 16:57:24",4,241,723,22.3
"8.6.2023 16:57:34",1,283,849,34.9
"8.6.2023 16:57:34",2,242,726,22.6
"8.6.2023 16:57:34",3,296,888,38.8
"8.6.2023 16:57:34",4,241,723,22.3
"8.6.2023 16:57:43",1,284,852,35.2
"8.6.2023 16:57:43",2,241,723,22.3
"8.6.2023 16:57:43",3,295,885,38.5
"8.6.2023 16:57:43",4,241,723,22.3
"8.6.2023 16:57:53",1,283,849,34.9
"8.6.2023 16:57:53",2,243,729,22.9
"8.6.2023 16:57:53",3,294,882,38.2
"8.6.2023 16:57:53",4,243,729,22.9
"8.6.2023 16:58:2",1,283,849,34.9
"8.6.2023 16:58:2",2,244,732,23.2
"8.6.2023 16:58:2",3,296,888,38.8
"8.6.2023 16:58:2",4,241,723,22.3
"8.6.2023 16:58:11",1,283,849,34.9
"8.6.2023 16:58:11",2,242,726,22.6
"8.6.2023 16:58:11",3,296,888,38.8
"8.6.2023 16:58:11",4,241,723,22.3
"8.6.2023 16:58:21",1,283,849,34.9
"8.6.2023 16:58:21",2,243,729,22.9
"8.6.2023 16:58:21",3,296,888,38.8
"8.6.2023 16:58:21",4,241,723,22.3
"8.6.2023 16:58:30",1,285,855,35.5
"8.6.2023 16:58:30",2,243,729,22.9
"8.6.2023 16:58:30",3,297,891,39.1
"8.6.2023 16:58:30",4,239,717,21.7
"8.6.2023 16:58:40",1,283,849,34.9
"8.6.2023 16:58:40",2,244,732,23.2
"8.6.2023 16:58:40",3,296,888,38.8
"8.6.2023 16:58:40",4,240,720,22
"8.6.2023 16:58:49",1,285,855,35.5
"8.6.2023 16:58:49",2,243,729,22.9
"8.6.2023 16:58:49",3,297,891,39.1
"8.6.2023 16:58:49",4,240,720,22
"8.6.2023 16:58:59",1,285,855,35.5
"8.6.2023 16:58:59",2,244,732,23.2
"8.6.2023 16:58:59",3,296,888,38.8
"8.6.2023 16:58:59",4,242,726,22.6
"8.6.2023 16:59:8",1,285,855,35.5
"8.6.2023 16:59:8",2,243,729,22.9
"8.6.2023 16:59:8",3,298,894,39.4
"8.6.2023 16:59:8",4,240,720,22
"8.6.2023 16:59:17",1,285,855,35.5
"8.6.2023 16:59:17",2,243,729,22.9
"8.6.2023 16:59:17",3,295,885,38.5
"8.6.2023 16:59:17",4,241,723,22.3
"8.6.2023 16:59:27",1,285,855,35.5
"8.6.2023 16:59:27",2,242,726,22.6
"8.6.2023 16:59:27",3,296,888,38.8
"8.6.2023 16:59:27",4,241,723,22.3
"8.6.2023 16:59:36",1,284,852,35.2
"8.6.2023 16:59:36",2,243,729,22.9
"8.6.2023 16:59:36",3,298,894,39.4
"8.6.2023 16:59:36",4,240,720,22
"8.6.2023 16:59:46",1,285,855,35.5
"8.6.2023 16:59:46",2,243,729,22.9
"8.6.2023 16:59:46",3,299,897,39.7
"8.6.2023 16:59:46",4,241,723,22.3
"8.6.2023 16:59:55",1,286,858,35.8
"8.6.2023 16:59:55",2,242,726,22.6
"8.6.2023 16:59:55",3,298,894,39.4
"8.6.2023 16:59:55",4,241,723,22.3
"8.6.2023 17:0:4",1,285,855,35.5
"8.6.2023 17:0:4",2,243,729,22.9
"8.6.2023 17:0:4",3,299,897,39.7
"8.6.2023 17:0:4",4,241,723,22.3
"8.6.2023 17:0:14",1,286,858,35.8
"8.6.2023 17:0:14",2,242,726,22.6
"8.6.2023 17:0:14",3,300,900,40
"8.6.2023 17:0:14",4,241,723,22.3
"8.6.2023 17:0:23",1,288,864,36.4
"8.6.2023 17:0:23",2,243,729,22.9
"8.6.2023 17:0:23",3,299,897,39.7
"8.6.2023 17:0:23",4,240,720,22
"8.6.2023 17:0:33",1,286,858,35.8
"8.6.2023 17:0:33",2,243,729,22.9
"8.6.2023 17:0:33",3,300,900,40
"8.6.2023 17:0:33",4,242,726,22.6
"8.6.2023 17:0:43",1,286,858,35.8
"8.6.2023 17:0:43",2,243,729,22.9
"8.6.2023 17:0:43",3,300,900,40
"8.6.2023 17:0:43",4,241,723,22.3
"8.6.2023 17:0:53",1,286,858,35.8
"8.6.2023 17:0:53",2,242,726,22.6
"8.6.2023 17:0:53",3,302,906,40.6
"8.6.2023 17:0:53",4,241,723,22.3
"8.6.2023 17:1:2",1,287,861,36.1
"8.6.2023 17:1:2",2,244,732,23.2
"8.6.2023 17:1:2",3,300,900,40
"8.6.2023 17:1:2",4,239,717,21.7
"8.6.2023 17:1:12",1,286,858,35.8
"8.6.2023 17:1:12",2,243,729,22.9
"8.6.2023 17:1:12",3,301,903,40.3
"8.6.2023 17:1:12",4,241,723,22.3
"8.6.2023 17:1:22",1,288,864,36.4
"8.6.2023 17:1:22",2,243,729,22.9
"8.6.2023 17:1:22",3,302,906,40.6
"8.6.2023 17:1:22",4,241,723,22.3
"8.6.2023 17:1:31",1,287,861,36.1
"8.6.2023 17:1:31",2,243,729,22.9
"8.6.2023 17:1:31",3,302,906,40.6
"8.6.2023 17:1:31",4,240,720,22
"8.6.2023 17:1:41",1,289,867,36.7
"8.6.2023 17:1:41",2,243,729,22.9
"8.6.2023 17:1:41",3,303,909,40.9
"8.6.2023 17:1:41",4,238,714,21.4
"8.6.2023 17:1:51",1,291,873,37.3
"8.6.2023 17:1:51",2,244,732,23.2
"8.6.2023 17:1:51",3,304,912,41.2
"8.6.2023 17:1:51",4,241,723,22.3
"8.6.2023 17:2:1",1,289,867,36.7
"8.6.2023 17:2:1",2,243,729,22.9
"8.6.2023 17:2:1",3,304,912,41.2
"8.6.2023 17:2:1",4,241,723,22.3
"8.6.2023 17:2:10",1,288,864,36.4
"8.6.2023 17:2:10",2,243,729,22.9
"8.6.2023 17:2:10",3,303,909,40.9
"8.6.2023 17:2:10",4,242,726,22.6
"8.6.2023 17:2:20",1,289,867,36.7
"8.6.2023 17:2:20",2,245,735,23.5
"8.6.2023 17:2:20",3,306,918,41.8
"8.6.2023 17:2:20",4,242,726,22.6
"8.6.2023 17:2:30",1,289,867,36.7
"8.6.2023 17:2:30",2,245,735,23.5
"8.6.2023 17:2:30",3,304,912,41.2
"8.6.2023 17:2:30",4,241,723,22.3
"8.6.2023 17:2:40",1,289,867,36.7
"8.6.2023 17:2:40",2,244,732,23.2
"8.6.2023 17:2:40",3,306,918,41.8
"8.6.2023 17:2:40",4,242,726,22.6
"8.6.2023 17:2:49",1,288,864,36.4
"8.6.2023 17:2:49",2,243,729,22.9
"8.6.2023 17:2:49",3,303,909,40.9
"8.6.2023 17:2:49",4,241,723,22.3
"8.6.2023 17:2:58",1,289,867,36.7
"8.6.2023 17:2:58",2,243,729,22.9
"8.6.2023 17:2:58",3,305,915,41.5
"8.6.2023 17:2:58",4,241,723,22.3
"8.6.2023 17:3:8",1,289,867,36.7
"8.6.2023 17:3:8",2,242,726,22.6
"8.6.2023 17:3:8",3,305,915,41.5
"8.6.2023 17:3:8",4,241,723,22.3
"8.6.2023 17:3:17",1,288,864,36.4
"8.6.2023 17:3:17",2,243,729,22.9
"8.6.2023 17:3:17",3,304,912,41.2
"8.6.2023 17:3:17",4,240,720,22
"8.6.2023 17:3:27",1,291,873,37.3
"8.6.2023 17:3:27",2,244,732,23.2
"8.6.2023 17:3:27",3,307,921,42.1
"8.6.2023 17:3:27",4,243,729,22.9
"8.6.2023 17:3:36",1,290,870,37
"8.6.2023 17:3:36",2,243,729,22.9
"8.6.2023 17:3:36",3,306,918,41.8
"8.6.2023 17:3:36",4,241,723,22.3
"8.6.2023 17:3:46",1,290,870,37
"8.6.2023 17:3:46",2,243,729,22.9
"8.6.2023 17:3:46",3,302,906,40.6
"8.6.2023 17:3:46",4,241,723,22.3
"8.6.2023 17:3:56",1,291,873,37.3
"8.6.2023 17:3:56",2,243,729,22.9
"8.6.2023 17:3:56",3,305,915,41.5
"8.6.2023 17:3:56",4,241,723,22.3
"8.6.2023 17:4:5",1,291,873,37.3
"8.6.2023 17:4:5",2,243,729,22.9
"8.6.2023 17:4:5",3,305,915,41.5
"8.6.2023 17:4:5",4,241,723,22.3
"8.6.2023 17:4:15",1,291,873,37.3
"8.6.2023 17:4:15",2,244,732,23.2
"8.6.2023 17:4:15",3,306,918,41.8
"8.6.2023 17:4:15",4,242,726,22.6
"8.6.2023 17:4:25",1,291,873,37.3
"8.6.2023 17:4:25",2,245,735,23.5
"8.6.2023 17:4:25",3,305,915,41.5
"8.6.2023 17:4:25",4,241,723,22.3
"8.6.2023 17:4:34",1,293,879,37.9
"8.6.2023 17:4:34",2,243,729,22.9
"8.6.2023 17:4:34",3,305,915,41.5
"8.6.2023 17:4:34",4,243,729,22.9
"8.6.2023 17:4:44",1,291,873,37.3
"8.6.2023 17:4:44",2,245,735,23.5
"8.6.2023 17:4:44",3,305,915,41.5
"8.6.2023 17:4:44",4,243,729,22.9
"8.6.2023 17:4:54",1,294,882,38.2
"8.6.2023 17:4:54",2,245,735,23.5
"8.6.2023 17:4:54",3,305,915,41.5
"8.6.2023 17:4:54",4,241,723,22.3
"8.6.2023 17:5:3",1,292,876,37.6
"8.6.2023 17:5:3",2,244,732,23.2
"8.6.2023 17:5:3",3,307,921,42.1
"8.6.2023 17:5:3",4,241,723,22.3
"8.6.2023 17:5:13",1,293,879,37.9
"8.6.2023 17:5:13",2,243,729,22.9
"8.6.2023 17:5:13",3,307,921,42.1
"8.6.2023 17:5:13",4,241,723,22.3
"8.6.2023 17:5:23",1,293,879,37.9
"8.6.2023 17:5:23",2,242,726,22.6
"8.6.2023 17:5:23",3,307,921,42.1
"8.6.2023 17:5:23",4,243,729,22.9
"8.6.2023 17:5:32",1,292,876,37.6
"8.6.2023 17:5:32",2,244,732,23.2
"8.6.2023 17:5:32",3,307,921,42.1
"8.6.2023 17:5:32",4,242,726,22.6
"8.6.2023 17:5:42",1,292,876,37.6
"8.6.2023 17:5:42",2,242,726,22.6
"8.6.2023 17:5:42",3,305,915,41.5
"8.6.2023 17:5:42",4,241,723,22.3
"8.6.2023 17:5:52",1,293,879,37.9
"8.6.2023 17:5:52",2,243,729,22.9
"8.6.2023 17:5:52",3,307,921,42.1
"8.6.2023 17:5:52",4,242,726,22.6
"8.6.2023 17:6:1",1,293,879,37.9
"8.6.2023 17:6:1",2,243,729,22.9
"8.6.2023 17:6:1",3,308,924,42.4
"8.6.2023 17:6:1",4,242,726,22.6
"8.6.2023 17:6:11",1,294,882,38.2
"8.6.2023 17:6:11",2,243,729,22.9
"8.6.2023 17:6:11",3,308,924,42.4
"8.6.2023 17:6:11",4,240,720,22
"8.6.2023 17:6:21",1,294,882,38.2
"8.6.2023 17:6:21",2,245,735,23.5
"8.6.2023 17:6:21",3,309,927,42.7
"8.6.2023 17:6:21",4,241,723,22.3
"8.6.2023 17:6:30",1,293,879,37.9
"8.6.2023 17:6:30",2,243,729,22.9
"8.6.2023 17:6:30",3,308,924,42.4
"8.6.2023 17:6:30",4,242,726,22.6
"8.6.2023 17:6:40",1,294,882,38.2
"8.6.2023 17:6:40",2,243,729,22.9
"8.6.2023 17:6:40",3,308,924,42.4
"8.6.2023 17:6:40",4,241,723,22.3
"8.6.2023 17:6:50",1,294,882,38.2
"8.6.2023 17:6:50",2,244,732,23.2
"8.6.2023 17:6:50",3,309,927,42.7
"8.6.2023 17:6:50",4,242,726,22.6
"8.6.2023 17:6:59",1,294,882,38.2
"8.6.2023 17:6:59",2,244,732,23.2
"8.6.2023 17:6:59",3,308,924,42.4
"8.6.2023 17:6:59",4,242,726,22.6
"8.6.2023 17:7:9",1,294,882,38.2
"8.6.2023 17:7:9",2,244,732,23.2
"8.6.2023 17:7:9",3,310,930,43
"8.6.2023 17:7:9",4,242,726,22.6
"8.6.2023 17:7:19",1,295,885,38.5
"8.6.2023 17:7:19",2,244,732,23.2
"8.6.2023 17:7:19",3,309,927,42.7
"8.6.2023 17:7:19",4,241,723,22.3
"8.6.2023 17:7:28",1,296,888,38.8
"8.6.2023 17:7:28",2,244,732,23.2
"8.6.2023 17:7:28",3,315,945,44.5
"8.6.2023 17:7:28",4,242,726,22.6
"8.6.2023 17:7:38",1,296,888,38.8
"8.6.2023 17:7:38",2,245,735,23.5
"8.6.2023 17:7:38",3,310,930,43
"8.6.2023 17:7:38",4,242,726,22.6
"8.6.2023 17:7:48",1,296,888,38.8
"8.6.2023 17:7:48",2,245,735,23.5
"8.6.2023 17:7:48",3,310,930,43
"8.6.2023 17:7:48",4,242,726,22.6
"8.6.2023 17:7:57",1,295,885,38.5
"8.6.2023 17:7:57",2,241,723,22.3
"8.6.2023 17:7:57",3,311,933,43.3
"8.6.2023 17:7:57",4,241,723,22.3
"8.6.2023 17:8:7",1,296,888,38.8
"8.6.2023 17:8:7",2,243,729,22.9
"8.6.2023 17:8:7",3,310,930,43
"8.6.2023 17:8:7",4,242,726,22.6
"8.6.2023 17:8:17",1,297,891,39.1
"8.6.2023 17:8:17",2,244,732,23.2
"8.6.2023 17:8:17",3,312,936,43.6
"8.6.2023 17:8:17",4,243,729,22.9
"8.6.2023 17:8:26",1,296,888,38.8
"8.6.2023 17:8:26",2,244,732,23.2
"8.6.2023 17:8:26",3,313,939,43.9
"8.6.2023 17:8:26",4,242,726,22.6
"8.6.2023 17:8:36",1,297,891,39.1
"8.6.2023 17:8:36",2,245,735,23.5
"8.6.2023 17:8:36",3,313,939,43.9
"8.6.2023 17:8:36",4,242,726,22.6
"8.6.2023 17:8:46",1,296,888,38.8
"8.6.2023 17:8:46",2,244,732,23.2
"8.6.2023 17:8:46",3,314,942,44.2
"8.6.2023 17:8:46",4,242,726,22.6
"8.6.2023 17:8:55",1,296,888,38.8
"8.6.2023 17:8:55",2,243,729,22.9
"8.6.2023 17:8:55",3,314,942,44.2
"8.6.2023 17:8:55",4,241,723,22.3
"8.6.2023 17:9:5",1,298,894,39.4
"8.6.2023 17:9:5",2,244,732,23.2
"8.6.2023 17:9:5",3,315,945,44.5
"8.6.2023 17:9:5",4,241,723,22.3
"8.6.2023 17:9:15",1,297,891,39.1
"8.6.2023 17:9:15",2,244,732,23.2
"8.6.2023 17:9:15",3,316,948,44.8
"8.6.2023 17:9:15",4,241,723,22.3
"8.6.2023 17:9:24",1,297,891,39.1
"8.6.2023 17:9:24",2,244,732,23.2
"8.6.2023 17:9:24",3,317,951,45.1
"8.6.2023 17:9:24",4,242,726,22.6
"8.6.2023 17:9:34",1,299,897,39.7
"8.6.2023 17:9:34",2,244,732,23.2
"8.6.2023 17:9:34",3,317,951,45.1
"8.6.2023 17:9:34",4,243,729,22.9
"8.6.2023 17:9:44",1,298,894,39.4
"8.6.2023 17:9:44",2,244,732,23.2
"8.6.2023 17:9:44",3,318,954,45.4
"8.6.2023 17:9:44",4,242,726,22.6
"8.6.2023 17:9:53",1,298,894,39.4
"8.6.2023 17:9:53",2,245,735,23.5
"8.6.2023 17:9:53",3,319,957,45.7
"8.6.2023 17:9:53",4,243,729,22.9
"8.6.2023 17:10:3",1,299,897,39.7
"8.6.2023 17:10:3",2,245,735,23.5
"8.6.2023 17:10:3",3,319,957,45.7
"8.6.2023 17:10:3",4,242,726,22.6
"8.6.2023 17:10:13",1,299,897,39.7
"8.6.2023 17:10:13",2,245,735,23.5
"8.6.2023 17:10:13",3,320,960,46
"8.6.2023 17:10:13",4,243,729,22.9
"8.6.2023 17:10:22",1,299,897,39.7
"8.6.2023 17:10:22",2,242,726,22.6
"8.6.2023 17:10:22",3,320,960,46
"8.6.2023 17:10:22",4,242,726,22.6
"8.6.2023 17:10:32",1,298,894,39.4
"8.6.2023 17:10:32",2,245,735,23.5
"8.6.2023 17:10:32",3,321,963,46.3
"8.6.2023 17:10:32",4,243,729,22.9
"8.6.2023 17:10:42",1,300,900,40
"8.6.2023 17:10:42",2,245,735,23.5
"8.6.2023 17:10:42",3,321,963,46.3
"8.6.2023 17:10:42",4,242,726,22.6
"8.6.2023 17:10:51",1,299,897,39.7
"8.6.2023 17:10:51",2,244,732,23.2
"8.6.2023 17:10:51",3,322,966,46.6
"8.6.2023 17:10:51",4,242,726,22.6
"8.6.2023 17:11:1",1,301,903,40.3
"8.6.2023 17:11:1",2,245,735,23.5
"8.6.2023 17:11:1",3,323,969,46.9
"8.6.2023 17:11:1",4,244,732,23.2
"8.6.2023 17:11:11",1,300,900,40
"8.6.2023 17:11:11",2,243,729,22.9
"8.6.2023 17:11:11",3,323,969,46.9
"8.6.2023 17:11:11",4,242,726,22.6
"8.6.2023 17:11:20",1,301,903,40.3
"8.6.2023 17:11:20",2,244,732,23.2
"8.6.2023 17:11:20",3,323,969,46.9
"8.6.2023 17:11:20",4,243,729,22.9
"8.6.2023 17:11:30",1,301,903,40.3
"8.6.2023 17:11:30",2,243,729,22.9
"8.6.2023 17:11:30",3,325,975,47.5
"8.6.2023 17:11:30",4,243,729,22.9
"8.6.2023 17:11:40",1,301,903,40.3
"8.6.2023 17:11:40",2,244,732,23.2
"8.6.2023 17:11:40",3,325,975,47.5
"8.6.2023 17:11:40",4,242,726,22.6
"8.6.2023 17:11:49",1,302,906,40.6
"8.6.2023 17:11:49",2,247,741,24.1
"8.6.2023 17:11:49",3,326,978,47.8
"8.6.2023 17:11:49",4,243,729,22.9
"8.6.2023 17:11:59",1,303,909,40.9
"8.6.2023 17:11:59",2,244,732,23.2
"8.6.2023 17:11:59",3,325,975,47.5
"8.6.2023 17:11:59",4,242,726,22.6
"8.6.2023 17:12:9",1,302,906,40.6
"8.6.2023 17:12:9",2,245,735,23.5
"8.6.2023 17:12:9",3,328,984,48.4
"8.6.2023 17:12:9",4,243,729,22.9
"8.6.2023 17:12:18",1,304,912,41.2
"8.6.2023 17:12:18",2,244,732,23.2
"8.6.2023 17:12:18",3,328,984,48.4
"8.6.2023 17:12:18",4,244,732,23.2
"8.6.2023 17:12:28",1,303,909,40.9
"8.6.2023 17:12:28",2,245,735,23.5
"8.6.2023 17:12:28",3,328,984,48.4
"8.6.2023 17:12:28",4,242,726,22.6
"8.6.2023 17:12:38",1,303,909,40.9
"8.6.2023 17:12:38",2,244,732,23.2
"8.6.2023 17:12:38",3,330,990,49
"8.6.2023 17:12:38",4,242,726,22.6
"8.6.2023 17:12:47",1,304,912,41.2
"8.6.2023 17:12:47",2,245,735,23.5
"8.6.2023 17:12:47",3,331,993,49.3
"8.6.2023 17:12:47",4,246,738,23.8
"8.6.2023 17:12:57",1,304,912,41.2
"8.6.2023 17:12:57",2,245,735,23.5
"8.6.2023 17:12:57",3,331,993,49.3
"8.6.2023 17:12:57",4,243,729,22.9
"8.6.2023 17:13:7",1,305,915,41.5
"8.6.2023 17:13:7",2,244,732,23.2
"8.6.2023 17:13:7",3,333,999,49.9
"8.6.2023 17:13:7",4,244,732,23.2
"8.6.2023 17:13:17",1,304,912,41.2
"8.6.2023 17:13:17",2,245,735,23.5
"8.6.2023 17:13:17",3,333,999,49.9
"8.6.2023 17:13:17",4,241,723,22.3
"8.6.2023 17:13:26",1,306,918,41.8
"8.6.2023 17:13:26",2,244,732,23.2
"8.6.2023 17:13:26",3,334,1002,50.2
"8.6.2023 17:13:26",4,244,732,23.2
"8.6.2023 17:13:36",1,306,918,41.8
"8.6.2023 17:13:36",2,244,732,23.2
"8.6.2023 17:13:36",3,335,1005,50.5
"8.6.2023 17:13:36",4,243,729,22.9
"8.6.2023 17:13:46",1,306,918,41.8
"8.6.2023 17:13:46",2,247,741,24.1
"8.6.2023 17:13:46",3,337,1011,51.1
"8.6.2023 17:13:46",4,243,729,22.9
"8.6.2023 17:13:55",1,309,927,42.7
"8.6.2023 17:13:55",2,250,750,25
"8.6.2023 17:13:55",3,337,1011,51.1
"8.6.2023 17:13:55",4,243,729,22.9
"8.6.2023 17:14:5",1,307,921,42.1
"8.6.2023 17:14:5",2,245,735,23.5
"8.6.2023 17:14:5",3,337,1011,51.1
"8.6.2023 17:14:5",4,242,726,22.6
"8.6.2023 17:14:15",1,308,924,42.4
"8.6.2023 17:14:15",2,246,738,23.8
"8.6.2023 17:14:15",3,338,1014,51.4
"8.6.2023 17:14:15",4,242,726,22.6
"8.6.2023 17:14:25",1,309,927,42.7
"8.6.2023 17:14:25",2,245,735,23.5
"8.6.2023 17:14:25",3,339,1017,51.7
"8.6.2023 17:14:25",4,242,726,22.6
"8.6.2023 17:14:34",1,308,924,42.4
"8.6.2023 17:14:34",2,245,735,23.5
"8.6.2023 17:14:34",3,341,1023,52.3
"8.6.2023 17:14:34",4,244,732,23.2
"8.6.2023 17:14:44",1,309,927,42.7
"8.6.2023 17:14:44",2,245,735,23.5
"8.6.2023 17:14:44",3,339,1017,51.7
"8.6.2023 17:14:44",4,243,729,22.9
"8.6.2023 17:14:54",1,310,930,43
"8.6.2023 17:14:54",2,245,735,23.5
"8.6.2023 17:14:54",3,342,1026,52.6
"8.6.2023 17:14:54",4,243,729,22.9
"8.6.2023 17:15:3",1,308,924,42.4
"8.6.2023 17:15:3",2,246,738,23.8
"8.6.2023 17:15:3",3,341,1023,52.3
"8.6.2023 17:15:3",4,243,729,22.9
"8.6.2023 17:15:13",1,310,930,43
"8.6.2023 17:15:13",2,244,732,23.2
"8.6.2023 17:15:13",3,342,1026,52.6
"8.6.2023 17:15:13",4,243,729,22.9
"8.6.2023 17:15:23",1,310,930,43
"8.6.2023 17:15:23",2,245,735,23.5
"8.6.2023 17:15:23",3,343,1029,52.9
"8.6.2023 17:15:23",4,242,726,22.6
"8.6.2023 17:15:32",1,309,927,42.7
"8.6.2023 17:15:32",2,245,735,23.5
"8.6.2023 17:15:32",3,344,1032,53.2
"8.6.2023 17:15:32",4,243,729,22.9
"8.6.2023 17:15:42",1,309,927,42.7
"8.6.2023 17:15:42",2,245,735,23.5
"8.6.2023 17:15:42",3,344,1032,53.2
"8.6.2023 17:15:42",4,241,723,22.3
"8.6.2023 17:15:52",1,311,933,43.3
"8.6.2023 17:15:52",2,244,732,23.2
"8.6.2023 17:15:52",3,345,1035,53.5
"8.6.2023 17:15:52",4,243,729,22.9
"8.6.2023 17:16:2",1,312,936,43.6
"8.6.2023 17:16:2",2,247,741,24.1
"8.6.2023 17:16:2",3,344,1032,53.2
"8.6.2023 17:16:2",4,243,729,22.9
"8.6.2023 17:16:11",1,312,936,43.6
"8.6.2023 17:16:11",2,245,735,23.5
"8.6.2023 17:16:11",3,346,1038,53.8
"8.6.2023 17:16:11",4,244,732,23.2
"8.6.2023 17:16:21",1,312,936,43.6
"8.6.2023 17:16:21",2,245,735,23.5
"8.6.2023 17:16:21",3,347,1041,54.1
"8.6.2023 17:16:21",4,243,729,22.9
"8.6.2023 17:16:31",1,313,939,43.9
"8.6.2023 17:16:31",2,245,735,23.5
"8.6.2023 17:16:31",3,347,1041,54.1
"8.6.2023 17:16:31",4,243,729,22.9
"8.6.2023 17:16:40",1,313,939,43.9
"8.6.2023 17:16:40",2,247,741,24.1
"8.6.2023 17:16:40",3,348,1044,54.4
"8.6.2023 17:16:40",4,244,732,23.2
"8.6.2023 17:16:50",1,314,942,44.2
"8.6.2023 17:16:50",2,246,738,23.8
"8.6.2023 17:16:50",3,348,1044,54.4
"8.6.2023 17:16:50",4,243,729,22.9
"8.6.2023 17:17:0",1,313,939,43.9
"8.6.2023 17:17:0",2,247,741,24.1
"8.6.2023 17:17:0",3,350,1050,55
"8.6.2023 17:17:0",4,243,729,22.9
"8.6.2023 17:17:9",1,315,945,44.5
"8.6.2023 17:17:9",2,245,735,23.5
"8.6.2023 17:17:9",3,348,1044,54.4
"8.6.2023 17:17:9",4,243,729,22.9
"8.6.2023 17:17:19",1,315,945,44.5
"8.6.2023 17:17:19",2,245,735,23.5
"8.6.2023 17:17:19",3,351,1053,55.3
"8.6.2023 17:17:19",4,244,732,23.2
"8.6.2023 17:17:29",1,315,945,44.5
"8.6.2023 17:17:29",2,250,750,25
"8.6.2023 17:17:29",3,349,1047,54.7
"8.6.2023 17:17:29",4,243,729,22.9
"8.6.2023 17:17:39",1,316,948,44.8
"8.6.2023 17:17:39",2,245,735,23.5
"8.6.2023 17:17:39",3,352,1056,55.6
"8.6.2023 17:17:39",4,244,732,23.2
